STATION_ID,DURATION,SENSOR_NUMBER,SENSOR_TYPE,DATE TIME,OBS DATE,VALUE,DATA_FLAG,UNITS
DAN,D,3,SNOW WC,20170620 0000,20170620 0500,7.70, ,INCHES
DAN,D,3,SNOW WC,20170621 0000,20170621 0500,5.60, ,INCHES
DAN,D,3,SNOW WC,20170622 0000,20170622 0500,4.40, ,INCHES
DAN,D,3,SNOW WC,20170623 0000,20170623 0500,3.30, ,INCHES
DAN,D,3,SNOW WC,20170624 0000,20170624 0500,1.70, ,INCHES
DAN,D,3,SNOW WC,20170625 0000,20170625 0500,0.80, ,INCHES
DAN,D,3,SNOW WC,20170626 0000,20170626 0500,0.70, ,INCHES
DAN,D,3,SNOW WC,20170627 0000,20170627 0500,0.70, ,INCHES
DAN,D,3,SNOW WC,20170628 0000,20170628 0500,0.70, ,INCHES
DAN,D,3,SNOW WC,20170629 0000,20170629 0500,0.70, ,INCHES
DAN,D,3,SNOW WC,20170630 0000,20170630 0500,0.70, ,INCHES
DAN,D,3,SNOW WC,20170701 0000,20170701 0500,0.70, ,INCHES
DAN,D,3,SNOW WC,20170702 0000,20170702 0500,0.60, ,INCHES
DAN,D,3,SNOW WC,20170703 0000,20170703 0500,0.70, ,INCHES
DAN,D,3,SNOW WC,20170704 0000,20170704 0500,0.60, ,INCHES
DAN,D,3,SNOW WC,20170705 0000,20170705 0500,0.50, ,INCHES
DAN,D,3,SNOW WC,20170706 0000,20170706 0500,0.40, ,INCHES
DAN,D,3,SNOW WC,20170707 0000,20170707 0500,0.30, ,INCHES
DAN,D,3,SNOW WC,20170708 0000,20170708 0500,0.30, ,INCHES
DAN,D,3,SNOW WC,20170709 0000,20170709 0500,0.00, ,INCHES
DAN,D,3,SNOW WC,20170710 0000,20170710 0500,0.00, ,INCHES
DAN,D,3,SNOW WC,20170711 0000,20170711 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170712 0000,20170712 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170713 0000,20170713 0500,0.00, ,INCHES
DAN,D,3,SNOW WC,20170714 0000,20170714 0600,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170715 0000,20170715 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170716 0000,20170716 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170717 0000,20170717 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170718 0000,20170718 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170719 0000,20170719 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170720 0000,20170720 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170721 0000,20170721 0500,-0.10, ,INCHES
DAN,D,3,SNOW WC,20170722 0000,20170722 0500,-0.20, ,INCHES
DAN,D,3,SNOW WC,20170723 0000,20170723 0500,-0.20, ,INCHES
DAN,D,3,SNOW WC,20170724 0000,20170724 0500,-0.40, ,INCHES
DAN,D,3,SNOW WC,20170725 0000,20170725 0500,-0.50, ,INCHES
DAN,D,3,SNOW WC,20170726 0000,20170726 0500,-0.50, ,INCHES
DAN,D,3,SNOW WC,20170727 0000,20170727 0500,-0.40, ,INCHES
DAN,D,3,SNOW WC,20170728 0000,20170728 0500,-0.50, ,INCHES
DAN,D,3,SNOW WC,20170729 0000,20170729 0500,-0.50, ,INCHES
DAN,D,3,SNOW WC,20170730 0000,20170730 0500,-0.50, ,INCHES
DAN,D,3,SNOW WC,20170731 0000,20170731 0500,-0.40, ,INCHES
DAN,D,3,SNOW WC,20170801 0000,20170801 0500,-0.50, ,INCHES
DAN,D,3,SNOW WC,20170802 0000,20170802 0500,-0.40, ,INCHES
DAN,D,3,SNOW WC,20170803 0000,20170803 0500,-0.70, ,INCHES
DAN,D,3,SNOW WC,20170804 0000,20170804 0700,-0.80, ,INCHES
DAN,D,3,SNOW WC,20170805 0000,20170805 0500,-0.80, ,INCHES
DAN,D,3,SNOW WC,20170806 0000,20170806 0500,-0.60, ,INCHES
DAN,D,3,SNOW WC,20170807 0000,20170807 0500,-0.60, ,INCHES
DAN,D,3,SNOW WC,20170808 0000,20170808 0500,-0.70, ,INCHES
DAN,D,3,SNOW WC,20170809 0000,20170809 0500,-0.80, ,INCHES
DAN,D,3,SNOW WC,20170810 0000,20170810 0500,-0.70, ,INCHES
DAN,D,3,SNOW WC,20170811 0000,20170811 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170812 0000,20170812 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170813 0000,20170813 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170814 0000,20170814 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170815 0000,20170815 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170816 0000,20170816 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170817 0000,20170817 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170818 0000,20170818 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170819 0000,20170819 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170820 0000,20170820 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170821 0000,20170821 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170822 0000,20170822 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170823 0000,20170823 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170824 0000,20170824 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170825 0000,20170825 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170826 0000,20170826 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170827 0000,20170827 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170828 0000,20170828 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170829 0000,20170829 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170830 0000,20170830 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170831 0000,20170831 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170901 0000,20170901 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170902 0000,20170902 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170903 0000,20170903 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170904 0000,20170904 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170905 0000,20170905 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170906 0000,20170906 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170907 0000,20170907 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170908 0000,20170908 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170909 0000,20170909 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170910 0000,20170910 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170911 0000,20170911 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170912 0000,20170912 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170913 0000,20170913 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170914 0000,20170914 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170915 0000,20170915 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170916 0000,20170916 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170917 0000,20170917 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170918 0000,20170918 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170919 0000,20170919 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170920 0000,20170920 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170921 0000,20170921 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170922 0000,20170922 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170923 0000,20170923 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170924 0000,20170924 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170925 0000,20170925 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170926 0000,20170926 0000,---, ,INCHES
DAN,D,3,SNOW WC,20170927 0000,20170927 0500,12.09, ,INCHES
DAN,D,3,SNOW WC,20170928 0000,20170928 0500,11.75, ,INCHES
DAN,D,3,SNOW WC,20170929 0000,20170929 0500,11.49, ,INCHES
DAN,D,3,SNOW WC,20170930 0000,20170930 0500,11.45, ,INCHES
DAN,D,3,SNOW WC,20171001 0000,20171001 0500,11.47, ,INCHES
DAN,D,3,SNOW WC,20171002 0000,20171002 0500,11.77, ,INCHES
DAN,D,3,SNOW WC,20171003 0000,20171003 0500,12.03, ,INCHES
DAN,D,3,SNOW WC,20171004 0000,20171004 0500,11.73, ,INCHES
DAN,D,3,SNOW WC,20171005 0000,20171005 0500,12.18, ,INCHES
DAN,D,3,SNOW WC,20171006 0000,20171006 0500,12.15, ,INCHES
DAN,D,3,SNOW WC,20171007 0000,20171007 0500,11.67, ,INCHES
DAN,D,3,SNOW WC,20171008 0000,20171008 0500,11.57, ,INCHES
DAN,D,3,SNOW WC,20171009 0000,20171009 0500,11.88, ,INCHES
DAN,D,3,SNOW WC,20171010 0000,20171010 0500,11.87, ,INCHES
DAN,D,3,SNOW WC,20171011 0000,20171011 0500,11.73, ,INCHES
DAN,D,3,SNOW WC,20171012 0000,20171012 0500,12.10, ,INCHES
DAN,D,3,SNOW WC,20171013 0000,20171013 0500,12.10, ,INCHES
DAN,D,3,SNOW WC,20171014 0000,20171014 0500,12.07, ,INCHES
DAN,D,3,SNOW WC,20171015 0000,20171015 0500,11.92, ,INCHES
DAN,D,3,SNOW WC,20171016 0000,20171016 0500,11.79, ,INCHES
DAN,D,3,SNOW WC,20171017 0000,20171017 0500,11.68, ,INCHES
DAN,D,3,SNOW WC,20171018 0000,20171018 0500,11.70, ,INCHES
DAN,D,3,SNOW WC,20171019 0000,20171019 0000,---, ,INCHES
DAN,D,3,SNOW WC,20171020 0000,20171020 0000,---, ,INCHES
DAN,D,3,SNOW WC,20171021 0000,20171021 0000,---, ,INCHES
DAN,D,3,SNOW WC,20171022 0000,20171022 0000,---, ,INCHES
DAN,D,3,SNOW WC,20171023 0000,20171023 0000,---, ,INCHES
DAN,D,3,SNOW WC,20171024 0000,20171024 0000,---, ,INCHES
DAN,D,3,SNOW WC,20171025 0000,20171025 0500,11.77, ,INCHES
DAN,D,3,SNOW WC,20171026 0000,20171026 0500,11.81, ,INCHES
DAN,D,3,SNOW WC,20171027 0000,20171027 0500,11.75, ,INCHES
DAN,D,3,SNOW WC,20171028 0000,20171028 0500,11.70, ,INCHES
DAN,D,3,SNOW WC,20171029 0000,20171029 0500,11.68, ,INCHES
DAN,D,3,SNOW WC,20171030 0000,20171030 0500,11.68, ,INCHES
DAN,D,3,SNOW WC,20171031 0000,20171031 0500,11.95, ,INCHES
DAN,D,3,SNOW WC,20171101 0000,20171101 0500,11.97, ,INCHES
DAN,D,3,SNOW WC,20171102 0000,20171102 0500,11.93, ,INCHES
DAN,D,3,SNOW WC,20171103 0000,20171103 0500,11.66, ,INCHES
DAN,D,3,SNOW WC,20171104 0000,20171104 0500,11.77, ,INCHES
DAN,D,3,SNOW WC,20171105 0000,20171105 0500,11.81, ,INCHES
DAN,D,3,SNOW WC,20171106 0000,20171106 0500,11.84, ,INCHES
DAN,D,3,SNOW WC,20171107 0000,20171107 0500,11.63, ,INCHES
DAN,D,3,SNOW WC,20171108 0000,20171108 0500,11.61, ,INCHES
DAN,D,3,SNOW WC,20171109 0000,20171109 0500,11.63, ,INCHES
DAN,D,3,SNOW WC,20171110 0000,20171110 0500,11.61, ,INCHES
DAN,D,3,SNOW WC,20171111 0000,20171111 0500,11.64, ,INCHES
DAN,D,3,SNOW WC,20171112 0000,20171112 0500,11.59, ,INCHES
DAN,D,3,SNOW WC,20171113 0000,20171113 0500,11.63, ,INCHES
DAN,D,3,SNOW WC,20171114 0000,20171114 0500,11.69, ,INCHES
DAN,D,3,SNOW WC,20171115 0000,20171115 0500,0.01, ,INCHES
DAN,D,3,SNOW WC,20171116 0000,20171116 0500,1.40, ,INCHES
DAN,D,3,SNOW WC,20171117 0000,20171117 0500,4.58, ,INCHES
DAN,D,3,SNOW WC,20171118 0000,20171118 0500,4.71, ,INCHES
DAN,D,3,SNOW WC,20171119 0000,20171119 0500,4.71, ,INCHES
DAN,D,3,SNOW WC,20171120 0000,20171120 0500,4.71, ,INCHES
DAN,D,3,SNOW WC,20171121 0000,20171121 0500,4.88, ,INCHES
DAN,D,3,SNOW WC,20171122 0000,20171122 0500,4.96, ,INCHES
DAN,D,3,SNOW WC,20171123 0000,20171123 0500,5.00, ,INCHES
DAN,D,3,SNOW WC,20171124 0000,20171124 0500,5.03, ,INCHES
DAN,D,3,SNOW WC,20171125 0000,20171125 0500,5.00, ,INCHES
DAN,D,3,SNOW WC,20171126 0000,20171126 0500,4.95, ,INCHES
DAN,D,3,SNOW WC,20171127 0000,20171127 0500,5.80, ,INCHES
DAN,D,3,SNOW WC,20171128 0000,20171128 0500,6.15, ,INCHES
DAN,D,3,SNOW WC,20171129 0000,20171129 0500,6.15, ,INCHES
DAN,D,3,SNOW WC,20171130 0000,20171130 0500,6.16, ,INCHES
DAN,D,3,SNOW WC,20171201 0000,20171201 0500,6.13, ,INCHES
DAN,D,3,SNOW WC,20171202 0000,20171202 0500,6.10, ,INCHES
DAN,D,3,SNOW WC,20171203 0000,20171203 0500,6.13, ,INCHES
DAN,D,3,SNOW WC,20171204 0000,20171204 0500,6.19, ,INCHES
DAN,D,3,SNOW WC,20171205 0000,20171205 0500,6.19, ,INCHES
DAN,D,3,SNOW WC,20171206 0000,20171206 0500,6.15, ,INCHES
DAN,D,3,SNOW WC,20171207 0000,20171207 0500,6.12, ,INCHES
DAN,D,3,SNOW WC,20171208 0000,20171208 0500,6.09, ,INCHES
DAN,D,3,SNOW WC,20171209 0000,20171209 0500,6.07, ,INCHES
DAN,D,3,SNOW WC,20171210 0000,20171210 0500,6.05, ,INCHES
DAN,D,3,SNOW WC,20171211 0000,20171211 0500,6.03, ,INCHES
DAN,D,3,SNOW WC,20171212 0000,20171212 0500,6.06, ,INCHES
DAN,D,3,SNOW WC,20171213 0000,20171213 0500,6.08, ,INCHES
DAN,D,3,SNOW WC,20171214 0000,20171214 0500,6.07, ,INCHES
DAN,D,3,SNOW WC,20171215 0000,20171215 0500,6.07, ,INCHES
DAN,D,3,SNOW WC,20171216 0000,20171216 0500,6.10, ,INCHES
DAN,D,3,SNOW WC,20171217 0000,20171217 0500,6.02, ,INCHES
DAN,D,3,SNOW WC,20171218 0000,20171218 0500,6.00, ,INCHES
DAN,D,3,SNOW WC,20171219 0000,20171219 0500,6.01, ,INCHES
DAN,D,3,SNOW WC,20171220 0000,20171220 0500,6.08, ,INCHES
DAN,D,3,SNOW WC,20171221 0000,20171221 0500,6.25, ,INCHES
DAN,D,3,SNOW WC,20171222 0000,20171222 0500,6.22, ,INCHES
DAN,D,3,SNOW WC,20171223 0000,20171223 0500,6.27, ,INCHES
DAN,D,3,SNOW WC,20171224 0000,20171224 0500,6.24, ,INCHES
DAN,D,3,SNOW WC,20171225 0000,20171225 0500,6.38, ,INCHES
DAN,D,3,SNOW WC,20171226 0000,20171226 0500,6.36, ,INCHES
DAN,D,3,SNOW WC,20171227 0000,20171227 0500,6.31, ,INCHES
DAN,D,3,SNOW WC,20171228 0000,20171228 0500,6.31, ,INCHES
DAN,D,3,SNOW WC,20171229 0000,20171229 0500,6.31, ,INCHES
DAN,D,3,SNOW WC,20171230 0000,20171230 0500,6.32, ,INCHES
DAN,D,3,SNOW WC,20171231 0000,20171231 0500,6.31, ,INCHES
DAN,D,3,SNOW WC,20180101 0000,20180101 0500,6.29, ,INCHES
DAN,D,3,SNOW WC,20180102 0000,20180102 0500,6.28, ,INCHES
DAN,D,3,SNOW WC,20180103 0000,20180103 0500,6.30, ,INCHES
DAN,D,3,SNOW WC,20180104 0000,20180104 0500,6.29, ,INCHES
DAN,D,3,SNOW WC,20180105 0000,20180105 0500,6.40, ,INCHES
DAN,D,3,SNOW WC,20180106 0000,20180106 0500,6.70, ,INCHES
DAN,D,3,SNOW WC,20180107 0000,20180107 0500,7.27, ,INCHES
DAN,D,3,SNOW WC,20180108 0000,20180108 0500,7.30, ,INCHES
DAN,D,3,SNOW WC,20180109 0000,20180109 0500,7.81, ,INCHES
DAN,D,3,SNOW WC,20180110 0000,20180110 0500,7.91, ,INCHES
DAN,D,3,SNOW WC,20180111 0000,20180111 0500,7.97, ,INCHES
DAN,D,3,SNOW WC,20180112 0000,20180112 0500,7.95, ,INCHES
DAN,D,3,SNOW WC,20180113 0000,20180113 0500,7.96, ,INCHES
DAN,D,3,SNOW WC,20180114 0000,20180114 0500,7.98, ,INCHES
DAN,D,3,SNOW WC,20180115 0000,20180115 0500,8.01, ,INCHES
DAN,D,3,SNOW WC,20180116 0000,20180116 0500,7.99, ,INCHES
DAN,D,3,SNOW WC,20180117 0000,20180117 0500,7.98, ,INCHES
DAN,D,3,SNOW WC,20180118 0000,20180118 0500,8.01, ,INCHES
DAN,D,3,SNOW WC,20180119 0000,20180119 0500,8.13, ,INCHES
DAN,D,3,SNOW WC,20180120 0000,20180120 0500,8.22, ,INCHES
DAN,D,3,SNOW WC,20180121 0000,20180121 0500,8.17, ,INCHES
DAN,D,3,SNOW WC,20180122 0000,20180122 0500,8.30, ,INCHES
DAN,D,3,SNOW WC,20180123 0000,20180123 0500,8.58, ,INCHES
DAN,D,3,SNOW WC,20180124 0000,20180124 0500,8.66, ,INCHES
DAN,D,3,SNOW WC,20180125 0000,20180125 0500,9.17, ,INCHES
DAN,D,3,SNOW WC,20180126 0000,20180126 0500,9.37, ,INCHES
DAN,D,3,SNOW WC,20180127 0000,20180127 0500,9.36, ,INCHES
DAN,D,3,SNOW WC,20180128 0000,20180128 0500,9.34, ,INCHES
DAN,D,3,SNOW WC,20180129 0000,20180129 0500,9.32, ,INCHES
DAN,D,3,SNOW WC,20180130 0000,20180130 0500,9.29, ,INCHES
DAN,D,3,SNOW WC,20180131 0000,20180131 0500,9.25, ,INCHES
DAN,D,3,SNOW WC,20180201 0000,20180201 0500,9.17, ,INCHES
DAN,D,3,SNOW WC,20180202 0000,20180202 0500,9.17, ,INCHES
DAN,D,3,SNOW WC,20180203 0000,20180203 0500,9.02, ,INCHES
DAN,D,3,SNOW WC,20180204 0000,20180204 0500,9.02, ,INCHES
DAN,D,3,SNOW WC,20180205 0000,20180205 0500,9.01, ,INCHES
DAN,D,3,SNOW WC,20180206 0000,20180206 0500,9.02, ,INCHES
DAN,D,3,SNOW WC,20180207 0000,20180207 0500,9.06, ,INCHES
DAN,D,3,SNOW WC,20180208 0000,20180208 0500,9.19, ,INCHES
DAN,D,3,SNOW WC,20180209 0000,20180209 0500,9.23, ,INCHES
DAN,D,3,SNOW WC,20180210 0000,20180210 0500,9.08, ,INCHES
DAN,D,3,SNOW WC,20180211 0000,20180211 0500,8.95, ,INCHES
DAN,D,3,SNOW WC,20180212 0000,20180212 0500,8.56, ,INCHES
DAN,D,3,SNOW WC,20180213 0000,20180213 0500,9.01, ,INCHES
DAN,D,3,SNOW WC,20180214 0000,20180214 0500,9.40, ,INCHES
DAN,D,3,SNOW WC,20180215 0000,20180215 0500,9.56, ,INCHES
DAN,D,3,SNOW WC,20180216 0000,20180216 0500,9.65, ,INCHES
DAN,D,3,SNOW WC,20180217 0000,20180217 0500,9.78, ,INCHES
DAN,D,3,SNOW WC,20180218 0000,20180218 0500,9.70, ,INCHES
DAN,D,3,SNOW WC,20180219 0000,20180219 0500,10.02, ,INCHES
DAN,D,3,SNOW WC,20180220 0000,20180220 0400,10.07, ,INCHES
DAN,D,3,SNOW WC,20180221 0000,20180221 0500,10.09, ,INCHES
DAN,D,3,SNOW WC,20180222 0000,20180222 0500,10.18, ,INCHES
DAN,D,3,SNOW WC,20180223 0000,20180223 0500,10.64, ,INCHES
DAN,D,3,SNOW WC,20180224 0000,20180224 0500,10.66, ,INCHES
DAN,D,3,SNOW WC,20180225 0000,20180225 0500,10.65, ,INCHES
DAN,D,3,SNOW WC,20180226 0000,20180226 0500,10.79, ,INCHES
DAN,D,3,SNOW WC,20180227 0000,20180227 0500,10.93, ,INCHES
DAN,D,3,SNOW WC,20180228 0000,20180228 0500,10.92, ,INCHES
DAN,D,3,SNOW WC,20180301 0000,20180301 0500,11.09, ,INCHES
DAN,D,3,SNOW WC,20180302 0000,20180302 0500,13.32, ,INCHES
DAN,D,3,SNOW WC,20180303 0000,20180303 0500,14.16, ,INCHES
DAN,D,3,SNOW WC,20180304 0000,20180304 0500,14.50, ,INCHES
DAN,D,3,SNOW WC,20180305 0000,20180305 0500,14.48, ,INCHES
DAN,D,3,SNOW WC,20180306 0000,20180306 0500,14.51, ,INCHES
DAN,D,3,SNOW WC,20180307 0000,20180307 0500,14.45, ,INCHES
DAN,D,3,SNOW WC,20180308 0000,20180308 0500,14.44, ,INCHES
DAN,D,3,SNOW WC,20180309 0000,20180309 0500,14.37, ,INCHES
DAN,D,3,SNOW WC,20180310 0000,20180310 0500,14.18, ,INCHES
DAN,D,3,SNOW WC,20180311 0000,20180311 0500,14.09, ,INCHES
DAN,D,3,SNOW WC,20180312 0000,20180312 0500,13.86, ,INCHES
DAN,D,3,SNOW WC,20180313 0000,20180313 0500,13.56, ,INCHES
DAN,D,3,SNOW WC,20180314 0000,20180314 0500,14.13, ,INCHES
DAN,D,3,SNOW WC,20180315 0000,20180315 0500,14.30, ,INCHES
DAN,D,3,SNOW WC,20180316 0000,20180316 0500,14.17, ,INCHES
DAN,D,3,SNOW WC,20180317 0000,20180317 0500,14.83, ,INCHES
DAN,D,3,SNOW WC,20180318 0000,20180318 0500,14.63, ,INCHES
DAN,D,3,SNOW WC,20180319 0000,20180319 0500,14.43, ,INCHES
DAN,D,3,SNOW WC,20180320 0000,20180320 0500,14.23, ,INCHES
DAN,D,3,SNOW WC,20180321 0000,20180321 0500,14.78, ,INCHES
DAN,D,3,SNOW WC,20180322 0000,20180322 0500,16.06, ,INCHES
DAN,D,3,SNOW WC,20180323 0000,20180323 0500,18.68, ,INCHES
DAN,D,3,SNOW WC,20180324 0000,20180324 0500,18.94, ,INCHES
DAN,D,3,SNOW WC,20180325 0000,20180325 0500,19.11, ,INCHES
DAN,D,3,SNOW WC,20180326 0000,20180326 0500,19.22, ,INCHES
DAN,D,3,SNOW WC,20180327 0000,20180327 0500,19.21, ,INCHES
DAN,D,3,SNOW WC,20180328 0000,20180328 0500,19.20, ,INCHES
DAN,D,3,SNOW WC,20180329 0000,20180329 0500,19.04, ,INCHES
DAN,D,3,SNOW WC,20180330 0000,20180330 0500,19.03, ,INCHES
DAN,D,3,SNOW WC,20180331 0000,20180331 0500,18.95, ,INCHES
DAN,D,3,SNOW WC,20180401 0000,20180401 0700,18.87, ,INCHES
DAN,D,3,SNOW WC,20180402 0000,20180402 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180403 0000,20180403 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180404 0000,20180404 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180405 0000,20180405 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180406 0000,20180406 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180407 0000,20180406 2200,18.64, ,INCHES
DAN,D,3,SNOW WC,20180408 0000,20180408 0500,18.39, ,INCHES
DAN,D,3,SNOW WC,20180409 0000,20180409 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180410 0000,20180410 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180411 0000,20180411 0500,17.93, ,INCHES
DAN,D,3,SNOW WC,20180412 0000,20180412 0500,17.93, ,INCHES
DAN,D,3,SNOW WC,20180413 0000,20180413 0500,18.32, ,INCHES
DAN,D,3,SNOW WC,20180414 0000,20180414 0500,18.18, ,INCHES
DAN,D,3,SNOW WC,20180415 0000,20180415 0500,17.82, ,INCHES
DAN,D,3,SNOW WC,20180416 0000,20180416 0500,17.08, ,INCHES
DAN,D,3,SNOW WC,20180417 0000,20180417 0500,17.58, ,INCHES
DAN,D,3,SNOW WC,20180418 0000,20180418 0500,17.83, ,INCHES
DAN,D,3,SNOW WC,20180419 0000,20180419 0500,17.59, ,INCHES
DAN,D,3,SNOW WC,20180420 0000,20180420 0500,17.65, ,INCHES
DAN,D,3,SNOW WC,20180421 0000,20180421 0500,17.67, ,INCHES
DAN,D,3,SNOW WC,20180422 0000,20180422 0100,16.24, ,INCHES
DAN,D,3,SNOW WC,20180423 0000,20180423 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180424 0000,20180424 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180425 0000,20180425 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180426 0000,20180426 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180427 0000,20180427 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180428 0000,20180428 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180429 0000,20180429 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180430 0000,20180430 0500,11.55, ,INCHES
DAN,D,3,SNOW WC,20180501 0000,20180501 0000,11.38, ,INCHES
DAN,D,3,SNOW WC,20180502 0000,20180502 0000,11.65, ,INCHES
DAN,D,3,SNOW WC,20180503 0000,20180503 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180504 0000,20180504 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180505 0000,20180505 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180506 0000,20180506 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180507 0000,20180507 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180508 0000,20180508 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180509 0000,20180509 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180510 0000,20180510 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180511 0000,20180511 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180512 0000,20180512 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180513 0000,20180513 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180514 0000,20180514 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180515 0000,20180515 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180516 0000,20180516 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180517 0000,20180517 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180518 0000,20180518 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180519 0000,20180519 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180520 0000,20180520 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180521 0000,20180521 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180522 0000,20180522 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180523 0000,20180523 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180524 0000,20180524 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180525 0000,20180525 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180526 0000,20180526 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180527 0000,20180527 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180528 0000,20180528 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180529 0000,20180529 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180530 0000,20180530 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180531 0000,20180531 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180601 0000,20180601 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180602 0000,20180602 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180603 0000,20180603 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180604 0000,20180604 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180605 0000,20180605 0000,---, ,INCHES
DAN,D,3,SNOW WC,20180606 0000,20180606 0000,---, ,INCHES
